,Label,VehicleID,Distance_driven,Sum_warning,Sum_warning_speed,Sum_secure_dist,Sum_TTC_respect,Sum_safe_dist,Sum_Emergency_Brake
2592,Slow,slow885,2602.1377376788732,7,0,4,3,0,0
2593,Dangerous,dang888,2275.845064044091,65,65,0,0,0,0
2594,Normal,normal891,2277.714847752851,114,17,22,9,65,1
2595,Slow,slow886,2319.3012736061823,2,0,2,0,0,0
2596,Dangerous,dang889,3057.1411614247563,63,22,31,4,3,3
2597,Slow,slow887,1976.150479165185,0,0,0,0,0,0
2598,Dangerous,dang890,1318.433279467059,45,26,17,1,1,0
2599,Normal,normal893,4616.4814076063685,390,0,30,8,351,1
2600,Slow,slow888,2271.189660024343,0,0,0,0,0,0
2601,Dangerous,dang838,3933.3834403218752,215,115,46,7,46,1
2602,Dangerous,dang891,2270.2641093415778,224,32,104,5,82,1
2603,Normal,normal894,4727.64841740118,37,5,2,4,26,0
2604,Slow,slow889,3052.944334405047,0,0,0,0,0,0
2605,Normal,normal895,2551.6621166124546,71,0,0,3,68,0
2606,Slow,slow890,1321.4727413463822,0,0,0,0,0,0
2607,Dangerous,dang893,5550.220060786478,596,52,146,20,371,7
2608,Normal,normal892,4001.6871310030724,157,3,16,4,133,1
2609,Normal,normal896,1511.9649271564167,501,2,14,3,482,0
2610,Slow,slow838,3938.4414086544007,9,0,0,8,0,1
2611,Slow,slow891,2279.146103752666,6,0,0,6,0,0
2612,Dangerous,dang894,4711.191174826435,279,158,61,9,45,6
2613,Normal,normal897,1139.90306045936,47,46,1,0,0,0
2614,Dangerous,dang895,2546.4544123550627,92,6,62,3,20,1
2615,Normal,normal883,2762.3064111512604,122,2,16,1,103,0
2616,Normal,normal898,3278.6276077005587,91,91,0,0,0,0
2617,Slow,slow893,3945.864157336926,14,0,5,9,0,0
2618,Dangerous,dang892,4013.2333435362816,272,21,96,15,134,6
2619,Dangerous,dang896,1526.7651546957836,861,33,66,15,746,1
2620,Normal,normal899,5418.4672973246725,404,71,7,7,318,1
2621,Slow,slow894,4718.640467853595,13,0,0,12,0,1
2622,Dangerous,dang897,1140.023016539696,59,43,15,1,0,0
2623,Normal,normal900,572.7377564892365,3,3,0,0,0,0
2624,Slow,slow895,2562.488940095294,7,0,2,4,0,1
2625,Dangerous,dang898,3364.2433129994015,83,24,26,6,25,2
2626,Normal,normal901,986.1760208059062,1,1,0,0,0,0
2627,Slow,slow892,3997.5779040401662,10,0,2,8,0,0
2628,Slow,slow896,1503.9649288447833,2,0,0,2,0,0
2629,Dangerous,dang899,5758.65119442732,226,24,164,1,36,1
2630,Normal,normal902,1058.9789872943616,0,0,0,0,0,0
2631,Slow,slow897,1137.9308040306425,2,0,2,0,0,0
2632,Dangerous,dang900,567.5542728257213,45,2,42,1,0,0
2633,Normal,normal903,4769.1592072790945,83,32,26,2,22,1
2634,Slow,slow898,3278.322891025272,1,0,0,1,0,0
2635,Dangerous,dang901,977.9516395651401,56,10,43,2,1,0
2636,Normal,normal904,2635.425288406816,13,2,1,3,7,0
2637,Slow,slow899,5503.667243701697,3,0,0,2,0,1
2638,Dangerous,dang902,1058.7708011603793,60,19,35,0,6,0
2639,Normal,normal905,2859.0225084772537,12,2,5,2,3,0
2640,Slow,slow900,569.6130502715533,0,0,0,0,0,0
2641,Dangerous,dang903,4780.06430616115,284,21,196,13,52,2
2642,Normal,normal906,3039.012565351413,24,24,0,0,0,0
2643,Slow,slow901,980.1520169375116,0,0,0,0,0,0
2644,Dangerous,dang904,2627.0951337237893,104,99,5,0,0,0
2645,Normal,normal907,3949.486399646645,287,38,8,6,233,2
2646,Slow,slow902,1060.3090021102064,0,0,0,0,0,0
2647,Dangerous,dang905,2928.3560425042215,47,16,25,1,5,0
2648,Normal,normal908,7732.824834634829,168,104,8,8,46,2
2649,Slow,slow903,4720.839360825143,9,0,1,8,0,0
2650,Normal,normal909,1202.0929868016767,4,2,1,0,1,0
2651,Slow,slow857,3721.515533794611,8,0,6,2,0,0
2652,Slow,slow904,2603.741087548286,5,0,1,4,0,0
2653,Dangerous,dang907,5307.604898612827,357,189,53,5,106,4
2654,Normal,normal910,2554.7819621850854,71,68,0,2,1,0
2655,Slow,slow905,2858.422442511787,0,0,0,0,0,0
2656,Dangerous,dang908,8740.080556438386,84,23,25,11,17,8
2657,Normal,normal911,3502.5998124437756,90,83,5,0,2,0
2658,Dangerous,dang909,1225.6803728783962,68,4,59,2,3,0
2659,Normal,normal912,2552.6202069661354,18,0,6,1,11,0
2660,Dangerous,dang910,2551.3224518734555,215,70,126,2,17,0
2661,Normal,normal913,4818.330691143053,212,27,3,3,179,0
2662,Slow,slow907,3560.410828283583,22,0,12,7,0,3
2663,Slow,slow908,5808.326582958523,12,4,2,5,0,1
2664,Dangerous,dang911,3494.9282520680727,103,37,27,2,35,2
2665,Normal,normal914,3566.83797153454,21,1,1,1,17,1
2666,Slow,slow909,1205.6219694208723,0,0,0,0,0,0
2667,Dangerous,dang912,2546.0251462650886,102,1,70,8,22,1
2668,Slow,slow910,2559.5610654266466,5,0,3,2,0,0
2669,Dangerous,dang913,4983.321045893809,119,55,30,7,26,1
2670,Normal,normal916,4261.392499708584,83,3,15,2,63,0
2671,Slow,slow911,3454.522619561691,8,0,2,6,0,0
2672,Dangerous,dang914,3561.0910696616293,238,96,82,11,47,2
2673,Normal,normal915,3890.559435061579,354,94,17,8,233,2
2674,Normal,normal917,2461.571056938191,31,18,3,3,7,0
2675,Slow,slow912,2564.5634802203895,2,0,0,2,0,0
2676,Normal,normal918,5195.942237497228,4,3,0,0,1,0
2677,Slow,slow913,4832.103632636099,2,0,0,1,0,1
2678,Dangerous,dang906,3044.283803027534,146,59,49,7,30,1
2679,Dangerous,dang916,3473.6112007272473,478,28,134,19,294,3
2680,Normal,normal919,3936.4339002515308,181,163,16,0,0,2
2681,Slow,slow914,3562.036506468736,2,0,0,2,0,0
2682,Dangerous,dang915,3865.7663528169046,262,85,120,10,43,4
2683,Dangerous,dang917,2570.0299367201014,150,34,68,18,25,5
2684,Normal,normal920,5838.2346921151875,49,48,0,0,0,1
2685,Dangerous,dang918,5226.473324088343,115,1,101,6,7,0
2686,Slow,slow906,3043.729344914086,3,0,0,3,0,0
2687,Slow,slow916,4243.977301303348,7,0,3,3,0,1
2688,Dangerous,dang919,3935.1332861818264,281,174,43,6,58,0
2689,Normal,normal922,1361.060125592415,10,0,0,2,8,0
2690,Slow,slow917,2465.4660405875993,0,0,0,0,0,0
2691,Dangerous,dang920,5804.448929684811,110,1,36,17,50,6
2692,Dangerous,dang922,1363.1038974576347,2,1,1,0,0,0
2693,Normal,normal921,1756.5887256155595,9,2,0,3,4,0
2694,Normal,normal923,3400.4131047007,7,2,2,2,0,1
2695,Slow,slow918,5197.728709653525,7,0,3,3,0,1
2696,Normal,normal924,4835.3666457773725,192,0,17,4,169,2
2697,Slow,slow919,3926.0383136975483,6,0,2,4,0,0
2698,Dangerous,dang923,3394.0151750785058,23,2,20,1,0,0
2699,Normal,normal925,3139.0083136860976,3,1,0,2,0,0
2700,Slow,slow915,3881.7076047355417,23,0,13,9,0,1
2701,Slow,slow920,5792.758961191919,0,0,0,0,0,0
2702,Normal,normal926,2518.5452965342993,48,1,14,5,27,1
2703,Slow,slow922,1365.3149350692831,0,0,0,0,0,0
2704,Slow,slow923,3400.666398300805,6,2,0,4,0,0
2705,Dangerous,dang924,4841.245976041236,381,3,166,13,197,2
2706,Normal,normal927,5483.842032665964,51,21,9,10,9,2
2707,Dangerous,dang925,3162.7836967315716,19,11,4,2,1,1
2708,Normal,normal928,2898.1376607218062,7,0,3,2,1,1
2709,Dangerous,dang921,1748.4869259874697,50,12,27,4,5,2
2710,Dangerous,dang926,2514.297602048466,215,13,112,4,84,2
2711,Normal,normal929,5364.680244787241,50,2,21,5,21,1
2712,Slow,slow924,3379.4708843208073,21,0,12,9,0,0
2713,Dangerous,dang927,5467.390349809655,248,37,162,6,41,2
2714,Normal,normal930,5093.134477154766,14,13,0,1,0,0
2715,Slow,slow925,3138.3667784978493,0,0,0,0,0,0
2716,Dangerous,dang928,2892.38954629518,127,96,20,3,7,1
2717,Normal,normal931,4463.214368847067,4,3,0,0,0,1
2718,Slow,slow921,1749.284521612486,6,0,1,5,0,0
2719,Dangerous,dang929,5349.683850954304,182,43,112,6,19,2
2720,Normal,normal932,1306.919670025521,4,2,2,0,0,0
2721,Slow,slow927,5486.16623156433,10,0,4,5,0,1
2722,Dangerous,dang930,5094.598060695051,68,13,50,3,2,0
2723,Normal,normal933,3805.8594923940755,52,1,18,0,33,0
2724,Slow,slow926,2515.5902792462985,12,0,3,8,0,1
2725,Slow,slow928,2889.762987179297,5,0,0,5,0,0
2726,Dangerous,dang931,4647.036854178428,215,70,100,10,33,2
2727,Normal,normal934,1546.4193412967375,65,65,0,0,0,0
2728,Slow,slow929,5355.66895014894,7,0,3,4,0,0
2729,Normal,normal935,4103.363014725574,58,58,0,0,0,0
2730,Slow,slow930,5087.380568481433,0,0,0,0,0,0
2731,Dangerous,dang933,3801.761185342863,130,12,60,0,58,0
2732,Normal,normal936,2302.612736560962,18,18,0,0,0,0
2733,Dangerous,dang934,1540.2939995885847,73,73,0,0,0,0
2734,Normal,normal937,2692.5117971304494,406,2,11,5,387,1
2735,Dangerous,dang932,1308.6227952111076,69,30,36,2,1,0
2736,Dangerous,dang935,1502.2141198646484,676,42,45,16,573,0
2737,Normal,normal938,4984.804531895836,47,29,2,2,13,1
2738,Slow,slow933,3805.748947646541,2,0,2,0,0,0
2739,Dangerous,dang936,2321.6810304015303,87,52,35,0,0,0
2740,Normal,normal939,3132.1852744131634,327,2,41,5,275,4
2741,Slow,slow934,1547.7452763800975,0,0,0,0,0,0
2742,Dangerous,dang937,2373.7409714351993,762,79,71,15,596,1
2743,Normal,normal940,6200.5505537415065,84,2,6,7,67,2
2744,Slow,slow931,3801.1782952726057,0,0,0,0,0,0
2745,Slow,slow935,4110.091624758192,1,0,1,0,0,0
2746,Dangerous,dang938,4964.041165300829,147,43,69,16,14,5
2747,Normal,normal941,6170.718595642875,88,2,5,5,73,3
2748,Slow,slow936,2291.8912827745094,0,0,0,0,0,0
2749,Dangerous,dang939,4679.7658186410135,308,41,149,19,93,6
2750,Normal,normal942,4465.471866402012,182,96,15,0,70,1
2751,Slow,slow937,2701.117135729413,5,0,0,5,0,0
2752,Dangerous,dang940,5715.1664293869035,539,56,94,25,353,11
2753,Normal,normal943,3143.2448411168475,53,0,16,1,33,3
2754,Slow,slow938,4936.196885142929,5,0,1,4,0,0
2755,Dangerous,dang941,6174.7225857202475,305,77,132,11,80,5
2756,Dangerous,dang942,4600.257731437734,296,165,50,18,60,3
2757,Normal,normal944,6147.678000307002,10,5,1,4,0,0
2758,Slow,slow932,1314.0923296379294,0,0,0,0,0,0
2759,Slow,slow939,4675.378183170899,5,0,0,3,0,2
2760,Slow,slow940,5762.082028036946,10,0,6,4,0,0
2761,Normal,normal945,3242.229642459615,13,1,7,3,1,1
2762,Dangerous,dang943,3138.681460225592,88,0,38,10,32,8
2763,Dangerous,dang945,3241.2758411689138,170,33,82,6,48,1
2764,Normal,normal946,2486.4920450343725,66,1,12,2,51,0
2765,Slow,slow941,6176.888805067439,8,0,1,7,0,0
2766,Slow,slow942,4470.877000694207,9,0,2,6,0,1
2767,Dangerous,dang944,6144.28914256735,307,12,185,12,93,5
2768,Normal,normal947,1029.203513399205,601,0,4,5,592,0
2769,Normal,normal948,3110.4683136554495,94,67,1,5,21,0
2770,Slow,slow945,3181.2941327870344,0,0,0,0,0,0
2771,Dangerous,dang946,2491.703382996221,205,48,120,14,22,1
2772,Normal,normal949,3954.393197249146,56,2,1,9,44,0
2773,Slow,slow943,3145.8410295861113,2,0,0,2,0,0
2774,Slow,slow944,6156.384686919212,3,0,0,1,0,2
2775,Dangerous,dang947,1051.0717757662094,634,1,39,9,584,1
2776,Normal,normal950,6177.812165713766,30,9,3,0,17,1
2777,Dangerous,dang948,3111.35776245593,162,125,17,1,19,0
2778,Normal,normal951,2181.6189595948176,13,3,6,0,4,0
2779,Dangerous,dang949,3950.269070753695,219,166,21,3,29,0
2780,Normal,normal952,3293.621158093816,74,73,0,0,1,0
2781,Dangerous,dang950,6276.591357641065,88,33,41,8,3,3
2782,Normal,normal953,4244.831095424163,104,32,15,1,56,0
2783,Slow,slow947,1007.8131347714683,3,0,0,3,0,0
2784,Slow,slow948,3107.461490564987,11,0,0,11,0,0
2785,Dangerous,dang951,2183.0859700718984,110,22,61,5,22,0
2786,Normal,normal954,5002.101327472914,62,1,0,5,56,0
2787,Slow,slow949,3957.0036856365577,5,0,0,5,0,0
2788,Dangerous,dang952,3323.7736465026524,142,115,20,2,4,1
2789,Dangerous,dang954,5010.299967591449,76,2,45,8,19,2
2790,Normal,normal955,2359.3096724577254,173,2,6,7,157,1
2791,Slow,slow950,6173.705695873742,3,0,0,3,0,0
2792,Dangerous,dang953,4250.864356430334,268,171,37,7,50,3
2793,Normal,normal956,2744.919023002483,39,18,6,0,15,0
2794,Slow,slow951,2183.412858324018,4,0,0,4,0,0
2795,Slow,slow954,5008.78958849662,1,0,0,1,0,0
2796,Normal,normal957,3677.893406562861,3,2,0,0,1,0
2797,Slow,slow952,3297.95713009864,2,0,0,2,0,0
2798,Dangerous,dang955,2365.8865959115483,223,27,70,21,103,2
2799,Normal,normal958,245.0545351848787,2,2,0,0,0,0
2800,Slow,slow953,4251.999395951364,8,0,0,7,0,1
2801,Dangerous,dang956,2745.2708696968566,79,49,17,9,2,2
2802,Slow,slow946,2493.7195941289688,4,0,0,4,0,0
2803,Dangerous,dang957,3689.816776641742,182,3,175,0,4,0
2804,Normal,normal960,580.595985647919,4,3,1,0,0,0
2805,Slow,slow955,2250.8903841223632,4,0,0,4,0,0
2806,Dangerous,dang958,254.15370674995728,14,1,11,2,0,0
2807,Normal,normal961,3940.8749967116487,36,19,9,6,1,1
2808,Slow,slow956,2744.8520817652516,2,0,0,2,0,0
2809,Normal,normal959,1516.4202388135607,397,20,7,6,364,0
2810,Normal,normal962,4823.444298614849,41,0,8,0,32,1
2811,Slow,slow957,3687.0176051275207,4,0,2,2,0,0
2812,Dangerous,dang960,579.3810440973688,34,2,26,4,2,0
2813,Dangerous,dang962,4865.183767914932,174,47,86,3,36,2
2814,Normal,normal963,3956.780719939509,34,6,4,2,22,0
2815,Slow,slow958,253.06704010200363,0,0,0,0,0,0
2816,Dangerous,dang961,3959.524959842054,137,31,87,8,11,0
2817,Normal,normal964,4627.874584029812,20,15,0,2,3,0
2818,Slow,slow962,4819.806338991344,1,0,0,0,0,1
2819,Dangerous,dang959,2860.9501865123852,781,32,80,27,630,12
2820,Normal,normal965,5026.55811998906,38,25,7,2,4,0
2821,Slow,slow960,581.1194672439527,3,0,2,1,0,0
2822,Dangerous,dang963,4070.9688010736704,226,73,63,11,77,2
2823,Normal,normal966,3701.7117170699194,28,5,0,2,21,0
2824,Slow,slow961,3935.425817011694,0,0,0,0,0,0
2825,Dangerous,dang964,4628.289596145208,125,18,84,2,20,1
2826,Normal,normal967,2066.6216702451075,16,8,4,1,3,0
2827,Slow,slow959,971.1203111629181,3,0,0,3,0,0
2828,Dangerous,dang965,5027.767108970308,213,42,104,13,48,6
2829,Normal,normal968,3009.989289800157,93,0,14,6,72,1
2830,Dangerous,dang883,2802.834306264357,142,12,30,7,93,0
2831,Dangerous,dang966,3745.768276317782,286,11,37,8,226,4
2832,Normal,normal969,4618.780326669956,15,3,7,3,0,2
2833,Slow,slow963,3949.088129750512,6,0,3,3,0,0
2834,Slow,slow964,4631.304784090256,11,0,10,1,0,0
2835,Dangerous,dang967,2056.5884062442738,126,36,81,3,6,0
2836,Normal,normal970,4624.530131210373,62,6,9,5,40,2
2837,Slow,slow965,4978.21799361142,4,0,0,2,0,2
2838,Normal,normal971,5273.819200811068,52,4,7,2,38,1
2839,Slow,slow883,2762.599833797867,5,0,3,2,0,0
2840,Slow,slow966,3692.2288611926647,11,0,4,5,0,2
2841,Dangerous,dang968,3017.4690199853585,202,0,102,10,86,4
2842,Dangerous,dang969,4661.553652123454,219,14,197,2,5,1
2843,Normal,normal972,1339.3087891452378,20,0,4,9,7,0
2844,Slow,slow967,2071.1842736329113,9,0,5,4,0,0
2845,Dangerous,dang970,4647.525066023812,183,54,56,10,59,4
2846,Normal,normal973,2282.44608572333,14,3,3,2,6,0
2847,Dangerous,dang971,5286.886144492091,185,41,94,2,48,0
2848,Normal,normal974,1787.710585075038,578,4,2,5,567,0
2849,Slow,slow969,4619.943233757287,2,0,0,2,0,0
2850,Dangerous,dang972,1340.3646980786746,34,16,13,4,0,1
2851,Normal,normal975,2026.7966998422733,61,56,0,2,2,1
2852,Slow,slow970,4629.067142077939,6,0,3,3,0,0
2853,Dangerous,dang973,2269.7863248158387,130,58,22,8,38,4
2854,Normal,normal976,4042.8151193287804,401,23,25,8,345,0
2855,Slow,slow971,5113.094441428731,15,0,3,12,0,0
2856,Dangerous,dang974,5356.91183744939,510,78,111,20,297,4
2857,Normal,normal977,1374.9893457431028,528,0,2,3,523,0
2858,Slow,slow972,1295.7991590909623,5,0,1,4,0,0
2859,Dangerous,dang975,2019.8055754287468,95,86,8,1,0,0
2860,Slow,slow973,2257.3553966888335,3,0,0,2,0,1
2861,Dangerous,dang976,4360.501724894484,553,35,68,16,432,2
2862,Normal,normal978,3119.0849387480243,19,2,0,2,15,0
2863,Slow,slow968,3006.817196162791,7,0,0,6,0,1
2864,Slow,slow974,1843.6715966128627,1,0,0,1,0,0
2865,Dangerous,dang977,3068.6574380959764,680,29,69,21,546,15
2866,Normal,normal980,4741.565411863192,79,0,2,9,68,0
2867,Slow,slow975,2029.3027852748742,0,0,0,0,0,0
2868,Normal,normal981,3164.8345745124257,2,1,1,0,0,0
2869,Slow,slow976,2112.9262926353517,5,0,0,5,0,0
2870,Dangerous,dang978,3145.165293758268,127,45,50,4,24,4
2871,Normal,normal979,2663.713254604303,145,66,4,4,70,1
2872,Normal,normal982,1185.5361299450567,6,6,0,0,0,0
2873,Slow,slow977,1220.2449291016408,7,0,3,4,0,0
2874,Dangerous,dang980,4755.8526648656425,253,148,62,7,34,2
2875,Normal,normal983,4052.8234427352672,62,13,41,6,1,1
2876,Dangerous,dang981,3187.5960460989604,219,20,117,14,64,4
2877,Normal,normal984,6586.508791197046,32,1,10,2,19,0
2878,Slow,slow978,3122.2174732644594,4,0,0,4,0,0
2879,Dangerous,dang979,2658.729302309647,268,111,40,13,100,4
2880,Dangerous,dang982,1184.283728172921,103,15,47,7,32,2
2881,Slow,slow980,4328.972513210435,17,0,3,14,0,0
2882,Dangerous,dang983,4040.7459098698946,363,123,135,17,81,7
2883,Normal,normal986,3832.0358909102106,137,2,29,7,97,2
2884,Slow,slow981,3162.098457923283,11,0,5,5,0,1
2885,Dangerous,dang984,6755.455199312872,104,15,47,7,31,4
2886,Normal,normal987,2940.922390957885,4,0,2,2,0,0
2887,Slow,slow979,2668.182875836479,4,0,0,4,0,0
2888,Slow,slow982,1130.5164746886865,1,1,0,0,0,0
2889,Slow,slow983,4024.9771689676973,8,0,3,4,0,1
2890,Normal,normal985,3363.6404367984783,103,16,24,2,59,2
2891,Normal,normal988,1368.3546716063702,3,3,0,0,0,0
2892,Dangerous,dang986,3848.6241349841557,517,11,195,26,282,3
2893,Normal,normal989,2919.329794591861,91,3,18,0,70,0
2894,Slow,slow984,6289.644521320019,2,0,0,2,0,0
2895,Dangerous,dang987,3154.6741065542697,290,16,169,3,102,0
2896,Normal,normal990,3585.3882917170813,159,3,7,4,144,1
2897,Dangerous,dang985,3355.5774117850115,203,50,86,9,55,3
2898,Dangerous,dang988,1379.3200680592788,109,46,47,5,11,0
2899,Normal,normal991,3706.133607600298,19,4,7,2,5,1
2900,Slow,slow986,3834.53003992466,9,0,2,7,0,0
2901,Dangerous,dang989,2917.5607618363592,218,10,130,7,68,3
2902,Dangerous,dang990,3581.3284622478413,229,51,41,6,128,3
2903,Normal,normal992,4671.663511528462,63,47,0,1,14,1
2904,Slow,slow987,2948.537936340974,8,0,8,0,0,0
2905,Normal,normal993,5110.519754966033,3,3,0,0,0,0
2906,Slow,slow985,3371.072390470503,6,0,0,6,0,0
2907,Slow,slow988,1359.3982824075333,3,2,0,1,0,0
2908,Dangerous,dang991,3700.5308698639137,138,77,29,10,18,4
2909,Normal,normal994,6722.570566472753,43,2,2,1,38,0
2910,Slow,slow989,2919.8658719842124,4,0,0,4,0,0
2911,Dangerous,dang992,4671.4705810701025,203,191,12,0,0,0
2912,Slow,slow990,3570.060221340014,9,0,3,6,0,0
2913,Dangerous,dang993,5104.549350986318,19,12,7,0,0,0
2914,Normal,normal995,4820.367007913427,69,17,11,4,36,1
2915,Normal,normal996,5499.449498501709,41,12,3,5,21,0
2916,Slow,slow991,3679.6103227513995,3,0,0,3,0,0
2917,Dangerous,dang994,7004.748262330686,127,117,4,2,2,2
2918,Normal,normal997,3521.0630337313387,64,63,1,0,0,0
2919,Slow,slow992,4672.334471923435,5,0,2,3,0,0
2920,Normal,normal998,1078.2752934506125,1,1,0,0,0,0
2921,Slow,slow993,5108.603332483581,0,0,0,0,0,0
2922,Dangerous,dang996,5501.746763564021,233,147,81,1,4,0
2923,Normal,normal999,3394.0370625623855,60,19,13,9,16,3
2924,Slow,slow994,5766.378092033245,4,0,0,4,0,0
2925,Dangerous,dang997,3522.82643726063,172,151,20,1,0,0
2926,Normal,normal1000,239.8034328392309,655,0,4,4,647,0
2927,Normal,normal1001,3426.141695813286,16,4,7,3,2,0
2928,Slow,slow996,5505.839341441809,9,0,3,6,0,0
2929,Dangerous,dang999,3384.240430160561,239,96,100,6,34,3
2930,Normal,normal1002,3608.2785676772673,65,23,0,2,40,0
2931,Slow,slow997,3520.765528877347,4,0,2,2,0,0
2932,Dangerous,dang1000,233.80338863881286,510,1,43,13,452,1
2933,Normal,normal1003,1703.2851996264478,313,2,6,7,298,0
2934,Dangerous,dang1001,3422.6897721705072,223,5,199,4,13,2
2935,Normal,normal1004,944.7732573065365,3,3,0,0,0,0
2936,Dangerous,dang1002,3697.350916555016,108,45,48,6,9,0
2937,Dangerous,dang998,1086.4916258673977,57,35,19,2,1,0
2938,Normal,normal1005,4012.690025905522,142,2,6,2,132,0
2939,Slow,slow1000,211.9673197353108,3,0,0,3,0,0
2940,Slow,slow999,3395.9872243554164,4,0,2,2,0,0
2941,Dangerous,dang1003,1726.2709351906692,761,7,122,33,593,6
2942,Dangerous,dang1004,944.557779197202,49,10,39,0,0,0
2943,Normal,normal1006,7819.850865285803,38,0,21,0,17,0
2944,Slow,slow1001,3424.27841824518,0,0,0,0,0,0
2945,Normal,normal1007,2873.638819758351,2,1,0,0,0,1
2946,Slow,slow1002,3609.5413988934397,2,0,0,2,0,0
2947,Slow,slow1004,945.3091109183945,0,0,0,0,0,0
2948,Slow,slow998,1081.9043164955417,0,0,0,0,0,0
2949,Dangerous,dang1005,4004.460877338891,594,72,180,7,331,4
2950,Normal,normal1008,88.6245032295044,375,0,2,1,372,0
2951,Slow,slow1003,1534.4293462609176,5,0,2,3,0,0
2952,Dangerous,dang1006,7811.059798150521,552,0,518,6,27,1
2953,Normal,normal1009,191.7242627108478,221,0,1,1,218,1
2954,Dangerous,dang1007,2874.6330174672457,74,2,37,9,26,0
2955,Slow,slow1005,2529.3837336450697,10,0,4,5,0,1
2956,Dangerous,dang1008,82.62608580987693,714,0,10,4,700,0
2957,Normal,normal1011,2178.6226460458543,158,2,0,1,154,1
2958,Slow,slow1006,7813.644515530712,0,0,0,0,0,0
2959,Dangerous,dang1009,1799.2821208012344,97,62,11,3,21,0
2960,Normal,normal1010,1302.0329721756518,626,1,1,2,622,0
2961,Normal,normal1012,3047.89168525711,66,60,0,2,4,0
2962,Slow,slow1007,2873.7161214912812,6,0,3,3,0,0
2963,Normal,normal1013,3985.8516781971703,3,2,0,1,0,0
2964,Dangerous,dang1011,2174.431756213587,211,13,16,10,169,3
2965,Normal,normal1014,2939.753700606404,45,1,7,0,37,0
2966,Slow,slow1008,74.62640401493533,0,0,0,0,0,0
2967,Slow,slow1009,117.87516854093383,3,0,1,2,0,0
2968,Dangerous,dang1010,1296.0330267647535,793,1,102,8,682,0
2969,Dangerous,dang1012,3042.8067971271953,153,50,62,6,35,0
2970,Normal,normal1015,400.36448147351047,0,0,0,0,0,0
2971,Dangerous,dang1013,3988.806049331327,173,92,71,3,6,1
2972,Dangerous,dang1015,394.6463683171378,31,0,28,2,1,0
2973,Slow,slow1011,2179.3334227983314,2,0,0,0,0,2
2974,Dangerous,dang1014,2923.810840547793,223,33,130,9,51,0
2975,Slow,slow1010,1288.06555974398,3,0,0,3,0,0
2976,Slow,slow1012,3041.043523117672,4,0,0,4,0,0
2977,Normal,normal1018,3929.8310412893675,63,5,10,0,48,0
2978,Slow,slow1013,3990.7865118655036,0,0,0,0,0,0
2979,Normal,normal1017,1807.6860250933528,0,0,0,0,0,0
2980,Normal,normal1019,3052.955705098771,434,71,5,2,356,0
2981,Slow,slow1014,2940.3260211985257,3,0,0,3,0,0
2982,Slow,slow1015,394.2158146970414,0,0,0,0,0,0
2983,Dangerous,dang1017,1803.7064324105993,66,55,10,1,0,0
2984,Dangerous,dang1018,4043.152004370067,576,22,192,5,356,1
2985,Normal,normal1021,4911.8443816354165,75,2,3,4,65,1
2986,Dangerous,dang1019,4809.987682008301,474,34,43,17,378,2
2987,Normal,normal1022,2577.073444710967,4,2,0,0,1,1
2988,Normal,normal1020,3421.7713052648915,22,1,1,2,18,0
2989,Normal,normal1023,1089.5135862843474,609,17,16,6,568,2
2990,Slow,slow1017,1809.496156693621,0,0,0,0,0,0
2991,Slow,slow1018,3545.93509999469,0,0,0,0,0,0
2992,Dangerous,dang1021,4918.7143633657115,310,110,117,12,65,6
2993,Dangerous,dang995,4823.37203304577,226,18,130,8,67,3
2994,Normal,normal1024,9249.821144370466,0,0,0,0,0,0
2995,Slow,slow1019,3549.534654481865,12,3,1,8,0,0
2996,Dangerous,dang1022,2571.2879128784894,202,9,109,1,82,1
2997,Normal,normal1025,4067.279933599517,6,1,1,1,1,2
2998,Dangerous,dang1020,3419.5753762560726,151,17,133,0,1,0
2999,Dangerous,dang1023,1198.1833303282328,698,21,86,28,560,3
3000,Normal,normal1026,4201.5417760054215,60,55,1,3,0,1
3001,Slow,slow1021,4910.383490045966,7,0,2,5,0,0
3002,Slow,slow995,4824.761908864821,6,0,2,3,0,1
3003,Dangerous,dang1024,9237.409411348532,112,0,104,0,8,0
3004,Normal,normal1027,2188.55470537722,366,1,24,9,332,0
3005,Slow,slow1022,2568.073070407483,6,0,2,4,0,0
3006,Dangerous,dang1025,4062.8894299153308,193,146,29,5,13,0
3007,Slow,slow1020,3420.8247320265723,0,0,0,0,0,0
3008,Slow,slow1023,1074.8181159146236,5,0,0,5,0,0
3009,Dangerous,dang1026,4202.132169701561,190,188,0,0,1,1
3010,Normal,normal1029,4502.361771369753,2,2,0,0,0,0
3011,Dangerous,dang1027,3699.8657386748996,614,12,157,27,412,6
3012,Normal,normal1030,1785.3411418167502,29,26,2,0,1,0
3013,Slow,slow1025,4069.029706667139,6,0,3,3,0,0
3014,Dangerous,dang1029,4500.575080150714,34,33,1,0,0,0
3015,Normal,normal1031,3089.3584217718767,79,22,9,4,43,1
3016,Normal,normal1032,2331.225568534991,0,0,0,0,0,0
3017,Slow,slow1026,4205.705773145505,4,0,3,1,0,0
3018,Slow,slow1029,4492.197257525962,10,0,10,0,0,0
3019,Dangerous,dang1030,1792.8485184261244,96,71,21,4,0,0
