,Label,VehicleID,Distance_driven,Sum_warning,Sum_warning_speed,Sum_secure_dist,Sum_TTC_respect,Sum_safe_dist,Sum_Emergency_Brake
1598,Normal,normal550,5246.396968233952,1,1,0,0,0,0
1599,Slow,slow549,4456.969233689684,0,0,0,0,0,0
1600,Dangerous,dang550,5246.490003493779,282,127,82,1,69,3
1601,Normal,normal551,4335.7434441939995,28,28,0,0,0,0
1602,Dangerous,dang551,4595.666000200272,169,54,103,0,12,0
1603,Slow,slow550,5247.837903960615,3,0,0,0,0,3
1604,Normal,normal552,2342.4945317401916,7,7,0,0,0,0
1605,Slow,slow551,4338.336982471274,0,0,0,0,0,0
1606,Dangerous,dang552,2490.3637557594298,25,20,5,0,0,0
1607,Normal,normal553,3725.367848171813,1,1,0,0,0,0
1608,Dangerous,dang553,3721.5948571946537,13,1,9,1,1,1
1609,Slow,slow552,2249.995505169768,2,0,0,0,0,2
1610,Slow,slow553,3722.1209864680222,0,0,0,0,0,0
1611,Normal,normal554,4277.233386752062,2,1,0,0,0,1
1612,Dangerous,dang554,4282.709276136089,241,96,77,4,64,0
1613,Normal,normal555,2959.8723641275574,1,0,1,0,0,0
1614,Slow,slow554,4286.770355720807,1,0,0,0,0,1
1615,Dangerous,dang555,2966.751788465679,157,1,121,5,30,0
1616,Normal,normal556,2835.131922618108,4,4,0,0,0,0
1617,Slow,slow555,2893.4903238572433,0,0,0,0,0,0
1618,Dangerous,dang556,2831.4166170475028,164,12,133,3,16,0
1619,Normal,normal557,3298.5481122255005,3,3,0,0,0,0
1620,Slow,slow556,2816.4855847612926,0,0,0,0,0,0
1621,Dangerous,dang557,3299.3817470764175,66,40,25,0,1,0
1622,Normal,normal558,2095.3846509271425,24,24,0,0,0,0
1623,Slow,slow557,3298.5727884074477,1,0,0,0,0,1
1624,Dangerous,dang558,2248.5743842265797,4,4,0,0,0,0
1625,Normal,normal559,3017.4737580637643,4,4,0,0,0,0
1626,Dangerous,dang559,3034.6721417702124,124,53,38,7,25,1
1627,Slow,slow558,2093.7083972983396,0,0,0,0,0,0
1628,Normal,normal560,1595.9440253467035,5,5,0,0,0,0
1629,Slow,slow559,3025.4765414221956,1,0,0,0,0,1
1630,Dangerous,dang560,1604.823882073827,14,6,8,0,0,0
1631,Normal,normal561,3577.973220378552,1,1,0,0,0,0
1632,Slow,slow560,1595.223827571612,0,0,0,0,0,0
1633,Dangerous,dang561,3578.813334945551,156,19,118,0,18,1
1634,Normal,normal562,6580.070219976008,109,108,0,0,0,1
1635,Dangerous,dang562,6796.367340849104,92,5,84,0,2,1
1636,Slow,slow561,3574.8622260387115,5,4,0,0,0,1
1637,Normal,normal563,3955.4656968979307,0,0,0,0,0,0
1638,Slow,slow562,6580.9163673101,0,0,0,0,0,0
1639,Dangerous,dang563,3947.90430326836,262,0,246,0,16,0
1640,Normal,normal564,3160.732608052969,54,53,1,0,0,0
1641,Slow,slow563,3952.0086859049316,0,0,0,0,0,0
1642,Dangerous,dang564,3191.532259817959,59,15,29,0,15,0
1643,Normal,normal565,5508.343118749074,0,0,0,0,0,0
1644,Slow,slow564,3158.0337662361403,1,0,0,0,0,1
1645,Dangerous,dang565,5511.455193244435,132,33,68,0,31,0
1646,Normal,normal566,4670.335154746441,1,1,0,0,0,0
1647,Slow,slow565,5512.798001237783,0,0,0,0,0,0
1648,Dangerous,dang566,4795.0623435949465,160,23,57,11,64,5
1649,Normal,normal567,4639.366263818528,3,2,1,0,0,0
1650,Slow,slow566,4673.644217175683,0,0,0,0,0,0
1651,Dangerous,dang567,4829.6221646022095,220,21,159,2,38,0
1652,Normal,normal568,3401.5172196023073,5,5,0,0,0,0
1653,Slow,slow567,4640.721984529783,0,0,0,0,0,0
1654,Dangerous,dang568,3396.1011586071545,64,5,24,4,30,1
1655,Normal,normal569,3609.757192041373,1,1,0,0,0,0
1656,Slow,slow568,3405.8748222750055,0,0,0,0,0,0
1657,Dangerous,dang569,3606.0277152804338,14,14,0,0,0,0
1658,Normal,normal570,941.3384530151375,3,3,0,0,0,0
1659,Slow,slow569,3616.6627188622447,0,0,0,0,0,0
1660,Dangerous,dang570,935.178430513491,78,11,63,0,4,0
1661,Normal,normal571,5455.218086368003,150,147,0,0,0,3
1662,Slow,slow570,941.6137917160012,0,0,0,0,0,0
1663,Dangerous,dang571,5594.577122228638,65,43,22,0,0,0
1664,Normal,normal572,5114.109809809622,3,3,0,0,0,0
1665,Slow,slow571,5421.405976106984,1,0,0,0,0,1
1666,Dangerous,dang572,5119.145848266684,76,39,29,5,3,0
1667,Normal,normal573,1579.749667019838,2,2,0,0,0,0
1668,Dangerous,dang573,1583.267449945409,53,17,14,1,21,0
1669,Slow,slow572,5118.193051083749,1,0,0,0,0,1
1670,Normal,normal574,1373.3535674631664,1,1,0,0,0,0
1671,Slow,slow573,1577.1794747751055,0,0,0,0,0,0
1672,Dangerous,dang574,1376.6989704173004,67,50,16,0,1,0
1673,Normal,normal575,3322.3908019224764,1,1,0,0,0,0
1674,Slow,slow574,1369.4472281295102,0,0,0,0,0,0
1675,Dangerous,dang575,3332.289464877372,191,124,34,6,26,1
1676,Normal,normal576,3230.2125437192412,2,2,0,0,0,0
1677,Slow,slow575,3298.4286902629515,1,0,0,0,0,1
1678,Dangerous,dang576,3226.490597630768,216,53,96,3,61,3
1679,Normal,normal577,3436.9623250300624,1,0,0,0,0,1
1680,Slow,slow576,3227.601735663842,0,0,0,0,0,0
1681,Dangerous,dang577,3429.6127524345866,263,95,52,4,110,2
1682,Normal,normal578,5341.011897945085,1,1,0,0,0,0
1683,Slow,slow577,3427.987336229522,0,0,0,0,0,0
1684,Dangerous,dang578,5341.603013845087,24,14,9,0,1,0
1685,Normal,normal579,3600.897399803053,87,87,0,0,0,0
1686,Slow,slow578,5339.8735092060915,1,0,0,0,0,1
1687,Dangerous,dang579,3597.231942573936,195,143,39,0,13,0
1688,Normal,normal580,1238.0946956652874,1,1,0,0,0,0
1689,Slow,slow579,3599.4592335362245,0,0,0,0,0,0
1690,Dangerous,dang580,1227.0055480821936,107,2,66,0,37,2
1691,Normal,normal581,5275.610536523424,0,0,0,0,0,0
1692,Slow,slow580,1233.547402703259,0,0,0,0,0,0
1693,Dangerous,dang581,5287.7714320779705,105,90,12,2,0,1
1694,Normal,normal582,4421.046762426841,3,3,0,0,0,0
1695,Slow,slow581,5275.430186402439,1,0,0,0,0,1
1696,Dangerous,dang582,4421.902845641255,42,5,34,0,2,1
1697,Normal,normal583,568.3057067549544,0,0,0,0,0,0
1698,Slow,slow582,4429.903692340401,0,0,0,0,0,0
1699,Dangerous,dang583,563.9266977953125,36,1,33,1,1,0
1700,Normal,normal584,4236.627736907286,1,0,1,0,0,0
1701,Slow,slow583,568.0184440430022,0,0,0,0,0,0
1702,Normal,normal585,3765.7424605665765,3,3,0,0,0,0
1703,Dangerous,dang585,3783.968070937721,77,3,63,1,9,1
1704,Normal,normal586,789.9702366418771,1,1,0,0,0,0
1705,Slow,slow585,3767.4340423483227,0,0,0,0,0,0
1706,Dangerous,dang586,782.8404402017334,44,1,40,0,3,0
1707,Normal,normal587,3487.8632428861733,24,22,0,0,0,2
1708,Slow,slow586,783.3179845482632,0,0,0,0,0,0
1709,Dangerous,dang587,3485.4500816120644,208,113,67,2,25,1
1710,Normal,normal588,2490.644413798755,2,2,0,0,0,0
1711,Slow,slow587,3486.930880592067,2,0,0,0,0,2
1712,Dangerous,dang588,2491.9084451852436,65,9,45,1,6,4
1713,Normal,normal589,4314.248434352337,3,3,0,0,0,0
1714,Slow,slow588,2486.509578309132,0,0,0,0,0,0
1715,Dangerous,dang589,4325.653748379344,127,58,29,2,37,1
1716,Normal,normal590,3045.0088659493495,0,0,0,0,0,0
1717,Slow,slow589,4312.9611193695655,0,0,0,0,0,0
1718,Dangerous,dang590,3046.6847606853553,188,3,159,2,24,0
1719,Normal,normal591,3645.9739602494355,34,34,0,0,0,0
1720,Slow,slow590,3045.0233199388003,1,0,0,0,0,1
1721,Dangerous,dang591,3638.3015098327055,69,0,54,1,14,0
1722,Slow,slow591,3647.006370290447,0,0,0,0,0,0
1723,Normal,normal592,1226.2752517169536,5,4,0,0,0,1
1724,Normal,normal593,1730.6927288099944,0,0,0,0,0,0
1725,Dangerous,dang592,1230.0244905364877,30,28,1,0,0,1
1726,Dangerous,dang593,1834.157077746701,61,54,6,1,0,0
1727,Dangerous,dang584,4235.786794675248,191,138,32,0,21,0
1728,Normal,normal594,6421.812164918365,4,3,1,0,0,0
1729,Slow,slow592,1228.780420265494,0,0,0,0,0,0
1730,Slow,slow593,1736.6740880835387,0,0,0,0,0,0
1731,Slow,slow584,4238.909919538015,0,0,0,0,0,0
1732,Dangerous,dang594,6418.509960215251,402,58,177,0,166,1
1733,Normal,normal595,4369.447125796294,16,15,0,0,0,1
1734,Slow,slow594,6426.138735977496,0,0,0,0,0,0
1735,Dangerous,dang595,4368.338722503132,153,75,32,7,39,0
1736,Normal,normal596,3245.4228662437686,2,2,0,0,0,0
1737,Slow,slow595,4368.477707655609,0,0,0,0,0,0
1738,Dangerous,dang596,3245.8149262888214,69,14,29,0,26,0
1739,Normal,normal597,3514.6507491298894,0,0,0,0,0,0
1740,Dangerous,dang597,3689.962488936098,87,78,9,0,0,0
1741,Normal,normal598,1708.9878946510294,0,0,0,0,0,0
1742,Slow,slow597,3518.9708912962014,0,0,0,0,0,0
1743,Dangerous,dang598,1704.2631531768952,94,36,56,0,2,0
1744,Normal,normal599,5442.634799651591,40,38,0,0,0,2
1745,Slow,slow598,1716.4051808800573,0,0,0,0,0,0
1746,Dangerous,dang599,5443.117136088568,112,55,47,3,6,1
1747,Normal,normal600,4013.3332762119076,9,7,1,0,0,1
1748,Dangerous,dang600,4022.094927131033,78,21,40,5,12,0
1749,Slow,slow599,5447.408616486648,0,0,0,0,0,0
1750,Slow,slow600,4020.6338369332625,0,0,0,0,0,0
1751,Normal,normal602,2814.300634140489,1,1,0,0,0,0
1752,Normal,normal601,5738.066253364923,3,1,2,0,0,0
1753,Dangerous,dang602,2814.402288960066,74,58,14,0,1,1
1754,Normal,normal603,7949.240283234439,3,3,0,0,0,0
1755,Slow,slow602,2819.555081330224,0,0,0,0,0,0
1756,Dangerous,dang603,7944.020087117214,545,13,499,0,33,0
1757,Normal,normal604,3453.333196379836,0,0,0,0,0,0
1758,Slow,slow603,7954.061333121331,0,0,0,0,0,0
1759,Dangerous,dang601,5730.477351109967,107,74,22,0,11,0
1760,Dangerous,dang604,3455.0869290467394,73,42,26,3,1,1
1761,Normal,normal605,2965.1206897755505,8,8,0,0,0,0
1762,Slow,slow596,3243.229198834547,1,0,0,0,0,1
1763,Slow,slow604,3458.626787468873,1,0,0,0,0,1
1764,Dangerous,dang605,2973.08297183447,52,14,28,3,7,0
1765,Slow,slow601,5745.392744893993,0,0,0,0,0,0
1766,Normal,normal606,3954.6690036915807,4,4,0,0,0,0
1767,Slow,slow605,2963.042068561128,1,0,0,0,0,1
1768,Dangerous,dang606,3947.978630945608,117,16,92,0,8,1
1769,Normal,normal607,3229.8251383178936,101,100,0,0,0,1
1770,Slow,slow606,3961.4798815784043,0,0,0,0,0,0
1771,Dangerous,dang607,3217.894450818466,175,151,23,0,1,0
1772,Slow,slow607,3225.3436293988125,0,0,0,0,0,0
1773,Normal,normal609,3557.3464073100704,6,6,0,0,0,0
1774,Dangerous,dang609,3563.782170970124,28,20,7,0,1,0
1775,Normal,normal610,4535.379985541296,1,1,0,0,0,0
1776,Slow,slow609,3557.2062961131273,0,0,0,0,0,0
1777,Dangerous,dang610,4527.218293737152,146,40,51,7,44,4
1778,Normal,normal611,4251.185192873672,6,2,3,1,0,0
1779,Slow,slow610,4532.459111747528,0,0,0,0,0,0
1780,Dangerous,dang611,4255.2072369073085,263,35,139,0,89,0
1781,Normal,normal612,1390.8936393695399,0,0,0,0,0,0
1782,Slow,slow611,4248.2489967367555,1,0,0,0,0,1
1783,Dangerous,dang612,1384.0717371397564,59,59,0,0,0,0
1784,Normal,normal613,1586.4611409762813,2,2,0,0,0,0
1785,Slow,slow612,1399.1125721574128,1,0,0,0,0,1
1786,Dangerous,dang613,1578.3274280398741,109,1,99,0,9,0
1787,Normal,normal614,7275.11803399015,200,197,1,0,0,2
1788,Slow,slow613,1588.6445550316193,0,0,0,0,0,0
1789,Dangerous,dang614,7310.505461021765,262,72,60,10,114,6
1790,Normal,normal615,2671.661282056294,2,2,0,0,0,0
1791,Slow,slow614,7262.21231647432,0,0,0,0,0,0
1792,Dangerous,dang615,2667.133216483336,138,42,87,0,8,1
1793,Normal,normal616,3286.010628337125,2,2,0,0,0,0
1794,Slow,slow615,2669.2973134863223,0,0,0,0,0,0
1795,Dangerous,dang616,3299.669377560169,39,2,35,0,2,0
1796,Normal,normal617,1187.422477782205,17,17,0,0,0,0
1797,Slow,slow616,3288.616709019715,0,0,0,0,0,0
1798,Dangerous,dang617,1190.9555270354529,81,18,56,2,5,0
1799,Normal,normal618,3715.05502334908,2,2,0,0,0,0
1800,Slow,slow617,1183.2459919725452,0,0,0,0,0,0
1801,Dangerous,dang618,3722.1842176047935,95,12,75,1,6,1
1802,Normal,normal619,3307.5528548525986,2,2,0,0,0,0
1803,Slow,slow618,3716.98961102148,0,0,0,0,0,0
1804,Dangerous,dang619,3308.941648317139,45,29,14,0,1,1
1805,Normal,normal620,3624.376405765468,3,3,0,0,0,0
1806,Slow,slow619,3304.8529290573533,0,0,0,0,0,0
1807,Dangerous,dang620,3624.9706316236957,179,37,12,6,124,0
1808,Normal,normal621,3638.858497461621,3,2,0,0,0,1
1809,Slow,slow620,3634.7250565980644,0,0,0,0,0,0
1810,Dangerous,dang621,3644.501759945706,160,15,139,3,3,0
1811,Normal,normal622,2785.153401808269,0,0,0,0,0,0
1812,Slow,slow621,3640.155372623444,0,0,0,0,0,0
1813,Dangerous,dang622,2783.7222713851943,61,25,16,1,19,0
1814,Slow,slow622,2776.630757099641,0,0,0,0,0,0
1815,Normal,normal623,3707.054226496997,21,21,0,0,0,0
1816,Dangerous,dang623,3708.2018399101894,70,46,21,1,2,0
1817,Normal,normal624,4244.954171678112,8,8,0,0,0,0
1818,Slow,slow623,3708.217703944422,1,0,0,0,0,1
1819,Dangerous,dang624,4298.787929411672,32,21,10,0,1,0
1820,Normal,normal625,3187.386155000532,2,1,0,0,0,1
1821,Slow,slow624,4252.0805996516565,0,0,0,0,0,0
1822,Dangerous,dang625,3186.747137016253,165,85,65,3,11,1
1823,Normal,normal626,3816.692531267314,15,13,0,0,0,2
1824,Slow,slow625,3191.799694618233,1,0,0,0,0,1
1825,Dangerous,dang626,3817.4300995088706,97,69,18,3,5,2
1826,Normal,normal627,2883.161491141345,18,18,0,0,0,0
1827,Dangerous,dang627,2865.3247446323253,101,93,6,0,1,1
1828,Slow,slow626,3829.5314249735065,0,0,0,0,0,0
1829,Normal,normal628,1803.598530496453,1,1,0,0,0,0
1830,Slow,slow627,2844.8757939014067,0,0,0,0,0,0
1831,Dangerous,dang628,1814.402401200377,71,48,18,1,4,0
1832,Normal,normal629,3658.329707282553,22,22,0,0,0,0
1833,Slow,slow628,1799.3648349176,0,0,0,0,0,0
1834,Dangerous,dang629,3663.4851061319914,139,90,49,0,0,0
1835,Normal,normal630,3893.624476682347,6,2,2,1,0,1
1836,Slow,slow629,3665.4313556936872,0,0,0,0,0,0
1837,Dangerous,dang630,3901.535422739888,324,7,241,2,73,1
1838,Normal,normal631,1504.3510296452655,2,2,0,0,0,0
1839,Slow,slow630,3889.8781225334883,2,0,2,0,0,0
1840,Dangerous,dang631,1498.7034122874713,124,7,85,0,32,0
1841,Normal,normal632,5260.670655487949,3,3,0,0,0,0
1842,Slow,slow631,1499.715938306593,1,0,0,0,0,1
1843,Dangerous,dang632,5271.219384823949,91,48,35,4,2,2
1844,Normal,normal633,3964.584436652117,51,51,0,0,0,0
1845,Slow,slow632,5269.39888016469,0,0,0,0,0,0
1846,Dangerous,dang633,3987.3284519080066,96,30,58,0,8,0
1847,Normal,normal634,3341.499922640421,96,96,0,0,0,0
1848,Slow,slow633,3964.855877748201,0,0,0,0,0,0
1849,Dangerous,dang634,3356.8717039356584,204,103,80,1,20,0
1850,Normal,normal635,1629.3710253211593,11,10,0,0,0,1
1851,Slow,slow634,3339.906252087058,3,3,0,0,0,0
1852,Dangerous,dang635,1624.4589393078477,86,72,13,0,1,0
1853,Normal,normal636,5961.6322622894595,49,47,1,0,0,1
1854,Slow,slow635,1631.3709513822698,0,0,0,0,0,0
1855,Dangerous,dang636,5964.379806004843,161,55,59,4,43,0
1856,Normal,normal637,2413.4279664699475,95,95,0,0,0,0
1857,Slow,slow636,5960.953664638073,1,0,0,0,0,1
1858,Dangerous,dang637,2390.876531186165,95,54,36,4,1,0
1859,Normal,normal638,2401.6223045429574,73,73,0,0,0,0
1860,Slow,slow637,2408.8237710908743,0,0,0,0,0,0
1861,Dangerous,dang638,2681.4203883820364,49,38,5,3,1,2
1862,Normal,normal639,2441.6798092568843,1,1,0,0,0,0
1863,Slow,slow638,2401.2590470470905,0,0,0,0,0,0
1864,Dangerous,dang639,2439.2759890080106,67,15,38,0,13,1
1865,Normal,normal640,3883.8060008551483,3,3,0,0,0,0
1866,Slow,slow639,2436.378897685973,0,0,0,0,0,0
1867,Dangerous,dang640,3892.886431297832,81,9,65,0,6,1
1868,Slow,slow640,3882.2818441227264,0,0,0,0,0,0
1869,Normal,normal642,5418.1568844843505,9,8,1,0,0,0
1870,Dangerous,dang642,5463.9936543240165,291,44,77,11,158,1
1871,Normal,normal643,706.1153091812693,2,2,0,0,0,0
1872,Slow,slow642,5411.980700157145,0,0,0,0,0,0
1873,Dangerous,dang643,773.0296006287966,16,0,14,0,2,0
1874,Normal,normal644,2770.808808164964,19,19,0,0,0,0
1875,Slow,slow643,709.8794818362712,0,0,0,0,0,0
1876,Dangerous,dang644,2793.1570688687284,95,47,46,0,2,0
1877,Normal,normal645,4231.17259798963,1,1,0,0,0,0
1878,Slow,slow644,2762.599254864899,1,0,0,0,0,1
1879,Dangerous,dang645,4223.224675066317,59,2,28,1,28,0
1880,Normal,normal646,3701.536459515461,2,2,0,0,0,0
1881,Slow,slow645,4231.432504083233,0,0,0,0,0,0
1882,Dangerous,dang646,3905.6518833995597,127,6,52,9,59,1
1883,Normal,normal647,4590.214634427159,0,0,0,0,0,0
1884,Slow,slow646,3704.209534759633,0,0,0,0,0,0
1885,Dangerous,dang647,4580.7350976176185,113,0,62,0,51,0
1886,Normal,normal648,231.14438342334506,1,1,0,0,0,0
1887,Slow,slow647,4581.646826315456,0,0,0,0,0,0
1888,Dangerous,dang648,227.2981630172623,14,2,8,1,2,1
1889,Normal,normal649,3945.3526320560404,1,1,0,0,0,0
1890,Slow,slow648,231.21673678667142,0,0,0,0,0,0
1891,Dangerous,dang649,3940.3710293747768,128,3,98,0,27,0
1892,Slow,slow649,3936.9289646215775,0,0,0,0,0,0
1893,Normal,normal650,4635.153079836108,0,0,0,0,0,0
1894,Dangerous,dang650,4645.671190087893,50,33,15,0,1,1
1895,Normal,normal651,3941.1894168235426,5,4,1,0,0,0
1896,Slow,slow650,4637.718604062801,0,0,0,0,0,0
1897,Dangerous,dang651,3965.220913872834,254,41,148,3,61,1
1898,Normal,normal652,5074.644620112386,2,1,0,0,0,1
1899,Slow,slow651,3947.522149894406,0,0,0,0,0,0
1900,Dangerous,dang652,5072.995630725286,197,144,50,2,0,1
1901,Normal,normal653,1281.158770899068,20,20,0,0,0,0
1902,Dangerous,dang653,1273.87882824588,60,45,3,0,12,0
1903,Slow,slow652,5072.701803923287,0,0,0,0,0,0
1904,Normal,normal654,1579.5912264359783,20,20,0,0,0,0
1905,Dangerous,dang654,1570.1330584440702,64,57,5,0,1,1
1906,Slow,slow653,1278.1916658108396,0,0,0,0,0,0
1907,Normal,normal655,3936.6011285889454,3,2,0,0,0,1
1908,Slow,slow654,1576.0713632609547,0,0,0,0,0,0
1909,Dangerous,dang655,3946.0029090361995,189,28,107,0,54,0
1910,Normal,normal656,6574.890738431686,2,1,0,0,0,1
1911,Slow,slow655,3937.7019250916405,2,2,0,0,0,0
1912,Dangerous,dang656,6656.705565674348,88,25,39,0,23,1
1913,Slow,slow656,6575.431440285923,0,0,0,0,0,0
1914,Normal,normal657,4066.7279738842026,3,3,0,0,0,0
1915,Dangerous,dang657,4061.566367121658,60,17,35,4,3,1
1916,Normal,normal658,2754.8063468746104,0,0,0,0,0,0
1917,Slow,slow657,4065.0657103099975,1,0,0,0,0,1
1918,Normal,normal659,3014.8303581824734,5,5,0,0,0,0
1919,Dangerous,dang659,3190.826890912925,109,17,39,3,48,2
1920,Dangerous,dang658,2751.417223575023,124,1,116,0,7,0
1921,Normal,normal660,2455.1565200617415,1,1,0,0,0,0
1922,Slow,slow659,3016.2447144345324,1,0,0,0,0,1
1923,Dangerous,dang660,2446.9318533497576,124,36,69,1,18,0
1924,Normal,normal661,2423.05156811767,17,15,0,0,0,2
1925,Slow,slow660,2455.280247188079,1,0,0,0,0,1
1926,Dangerous,dang661,2427.9092945216657,98,21,45,2,29,1
1927,Normal,normal662,4952.4935043903915,1,0,0,0,0,1
1928,Slow,slow661,2426.448361336716,0,0,0,0,0,0
1929,Slow,slow658,2748.2295044485513,0,0,0,0,0,0
1930,Dangerous,dang662,4932.329192965299,112,75,36,0,1,0
1931,Normal,normal663,4430.434508471897,70,66,2,0,0,2
1932,Dangerous,dang663,4431.316408970878,83,34,24,8,17,0
1933,Slow,slow662,4947.694074129806,2,0,0,0,0,2
1934,Normal,normal664,929.5944072228255,2,2,0,0,0,0
1935,Slow,slow663,4424.313483621506,0,0,0,0,0,0
1936,Dangerous,dang664,922.71012422889,74,1,71,0,2,0
1937,Normal,normal665,2859.156582761794,2,2,0,0,0,0
1938,Slow,slow664,928.5616554096374,0,0,0,0,0,0
1939,Dangerous,dang665,2842.010307446009,100,33,57,0,10,0
1940,Normal,normal666,4975.775882345715,2,2,0,0,0,0
1941,Slow,slow665,2863.5676891942753,0,0,0,0,0,0
1942,Dangerous,dang666,4970.466915243285,219,158,56,1,3,1
1943,Normal,normal667,5886.220682095737,3,1,0,0,0,2
1944,Dangerous,dang667,5891.019674393309,152,11,76,11,54,0
1945,Slow,slow666,4976.2029330381365,2,0,0,0,0,2
1946,Normal,normal668,5722.088301702655,8,7,1,0,0,0
1947,Slow,slow667,5884.552681797947,1,0,0,0,0,1
1948,Dangerous,dang668,5719.175923858861,87,3,36,5,40,3
1949,Normal,normal669,6023.166804750955,0,0,0,0,0,0
1950,Slow,slow668,5725.684974413174,0,0,0,0,0,0
1951,Dangerous,dang669,6017.362862384572,258,217,38,0,2,1
1952,Normal,normal670,3626.155618971077,2,2,0,0,0,0
1953,Slow,slow669,6022.720644403711,2,0,0,0,0,2
1954,Dangerous,dang670,3642.1585835063383,53,1,49,0,3,0
1955,Normal,normal671,3912.156835783396,5,3,1,0,0,1
1956,Slow,slow670,3631.5420746290233,0,0,0,0,0,0
1957,Dangerous,dang671,3902.690854142803,171,26,80,2,60,3
1958,Normal,normal672,3882.5961279936123,6,6,0,0,0,0
1959,Slow,slow671,3913.3768972071116,0,0,0,0,0,0
1960,Dangerous,dang672,3879.8403549585255,109,15,71,0,23,0
1961,Normal,normal673,2409.588897817025,0,0,0,0,0,0
1962,Slow,slow672,3879.808788491184,1,0,1,0,0,0
1963,Dangerous,dang673,2419.507828251757,141,13,124,0,4,0
1964,Normal,normal674,4556.385854072293,2,2,0,0,0,0
1965,Slow,slow673,2417.9369305740156,0,0,0,0,0,0
1966,Dangerous,dang674,4552.673886574315,37,1,31,2,2,1
1967,Normal,normal675,5642.522480368826,0,0,0,0,0,0
1968,Slow,slow674,4566.280824374954,1,0,0,0,0,1
1969,Dangerous,dang675,5646.989000199861,28,0,14,0,14,0
1970,Normal,normal676,2355.2181739658868,1,1,0,0,0,0
1971,Slow,slow675,5647.225822351412,1,0,1,0,0,0
1972,Dangerous,dang676,2340.4753585438734,116,73,16,2,25,0
1973,Normal,normal677,3280.6196758352585,11,11,0,0,0,0
1974,Slow,slow676,2348.0290022525223,0,0,0,0,0,0
1975,Dangerous,dang677,3279.1374894959563,81,22,27,0,32,0
1976,Normal,normal678,2738.2273092574133,14,14,0,0,0,0
1977,Slow,slow677,3281.645087598454,0,0,0,0,0,0
1978,Dangerous,dang678,2778.2434198455703,149,35,62,0,49,3
1979,Normal,normal679,2751.5903621021353,0,0,0,0,0,0
1980,Slow,slow678,2733.8502144456056,0,0,0,0,0,0
1981,Dangerous,dang679,2730.0086776885355,22,18,4,0,0,0
1982,Normal,normal680,6045.440047793734,3,3,0,0,0,0
1983,Slow,slow679,2730.3476023758367,1,0,0,0,0,1
1984,Dangerous,dang680,6041.465292308957,159,17,141,0,1,0
1985,Normal,normal681,3748.545644471773,6,3,2,0,0,1
1986,Slow,slow680,6042.620289182871,0,0,0,0,0,0
1987,Dangerous,dang681,3800.8349511809265,44,1,41,0,2,0
1988,Slow,slow681,3759.3565335207486,0,0,0,0,0,0
1989,Normal,normal682,3645.0117957804573,2,2,0,0,0,0
1990,Dangerous,dang682,3657.5826644314757,60,12,45,1,2,0
1991,Normal,normal683,1942.0551020322966,37,37,0,0,0,0
1992,Slow,slow682,3648.8590125088413,0,0,0,0,0,0
1993,Dangerous,dang683,2082.839051691502,30,30,0,0,0,0
1994,Normal,normal684,5441.0467208684895,8,2,4,2,0,0
1995,Slow,slow683,1934.7182284300918,1,0,0,0,0,1
1996,Dangerous,dang684,5433.770470924874,77,3,47,2,25,0
1997,Normal,normal685,4680.719896764623,4,1,1,0,0,2
1998,Slow,slow684,5433.1603900279215,2,2,0,0,0,0
1999,Dangerous,dang685,4704.839105535651,124,78,40,0,4,2
2000,Normal,normal686,4065.8624954114307,11,11,0,0,0,0
2001,Slow,slow685,4676.940407020221,1,0,0,0,0,1
2002,Dangerous,dang686,4074.0165101220946,35,29,4,1,1,0
2003,Normal,normal687,2687.667884244241,19,17,1,0,0,1
2004,Slow,slow686,4072.502982940704,0,0,0,0,0,0
2005,Dangerous,dang687,2677.4332352443716,69,38,28,0,3,0
2006,Normal,normal688,6240.580396085523,1,1,0,0,0,0
2007,Slow,slow687,2685.0470952199867,1,0,1,0,0,0
2008,Dangerous,dang688,6242.178726194479,177,143,34,0,0,0
2009,Normal,normal689,2359.0985871280013,2,2,0,0,0,0
2010,Slow,slow688,6247.377521706096,2,0,0,0,0,2
2011,Dangerous,dang689,2432.728227225676,181,38,15,6,119,3
2012,Normal,normal690,5460.3848064639815,5,3,0,0,0,2
2013,Slow,slow689,2351.8769082859185,2,0,0,0,0,2
2014,Dangerous,dang690,5620.081432483467,171,11,30,4,125,1
2015,Normal,normal691,1987.1187784979477,0,0,0,0,0,0
2016,Slow,slow690,5450.4541529988455,0,0,0,0,0,0
2017,Dangerous,dang691,2239.6199167232016,85,3,34,0,48,0
2018,Normal,normal692,3174.9455937911644,0,0,0,0,0,0
2019,Slow,slow691,1981.9268049212712,0,0,0,0,0,0
2020,Dangerous,dang692,3172.0719120750227,13,0,12,0,0,1
2021,Normal,normal693,4380.173049977113,61,61,0,0,0,0
2022,Slow,slow692,3182.790181705042,0,0,0,0,0,0
2023,Dangerous,dang693,4523.966715302659,314,36,71,12,188,7
2024,Normal,normal694,1509.7068272472115,0,0,0,0,0,0
2025,Slow,slow693,4373.066453972302,0,0,0,0,0,0
2026,Dangerous,dang694,1509.0172720933633,21,0,19,2,0,0
2027,Normal,normal695,728.9427801341133,3,3,0,0,0,0
2028,Slow,slow694,1510.1881849882911,0,0,0,0,0,0
2029,Dangerous,dang695,725.1012310811416,46,3,42,0,1,0
2030,Normal,normal696,4408.143294915137,3,0,0,0,0,3
